N,P,K,temperature,humidity,ph,rainfall,label
102.32798714888276,72.58438386016584,63.98625842310608,32.11121817015286,75.7794914719677,6.7896217085276005,136.66026518120384,banana
39.10072117913784,77.28363832811726,25.832148531838588,22.800479658888264,67.3993831929537,6.195978515735194,95.57294074236982,kidneybeans
17.333415779154322,10.790646847801584,30.751324590879612,32.343628940935155,90.38094664121111,6.2630589763244,124.31245304226687,pomegranate
30.382991796133567,89.26830602579744,79.22916232035996,26.22480563634361,17.65049345483697,7.724028964545245,47.68271571540183,chickpea
17.86277436758867,8.56082020955942,54.94593637863572,25.035046635310582,85.27629755808415,7.471521545513582,135.95701494664416,coconut
1.0226327621339437,24.0851688303062,7.845724372218717,27.71195632842088,90.33963102111413,6.162240528352774,150.88762514093347,orange
26.63244585978387,63.09842569306298,26.60177669338909,25.16698385226268,62.76328761271975,6.423744098959278,57.652519580015124,pigeonpeas
102.90949284127173,65.49410065614288,67.75503049343376,25.40585712134695,88.70591241009689,6.7494912078295,123.80565731526524,banana
112.06562117380744,73.27583247882887,52.26774191105145,32.20616290663715,82.50457734531773,6.841149304159239,173.58967473044342,banana
12.443338483472155,123.40881317563822,198.426498192028,22.755542535257803,91.52055003671418,5.949725410592106,105.87524911837312,apple
35.59475960553237,78.65181534454968,27.3179742382534,18.014085946723256,62.728027403668136,6.076703072163151,71.59232491501749,kidneybeans
106.57859782386024,62.17999979725952,53.24370057431288,32.27869514852991,90.49328688366404,6.619093095271119,21.43691607261734,muskmelon
21.63866018899223,41.45088133146343,27.127801351684397,33.26340810950187,72.64001390288885,6.529654333407584,61.99133457783134,mungbean
29.07473592976974,60.46850573710127,29.753508097704945,27.59670838950414,64.24309081994943,6.362467739583115,42.16315783598141,mothbeans
16.339369009497524,16.33901813862982,50.181125906136714,34.444878798452436,87.72921727532737,5.508983243770157,158.7192600266032,coconut
70.54979143292402,62.737712601376145,77.00055925544315,28.486680930750182,66.94826204340616,6.82087866273721,84.9266503545815,maize
10.257652050191474,128.52125825500417,198.2050859748912,3.0396837383381725,92.78028667595731,5.8269776232427395,103.84982627336075,apple
18.162641131212617,23.621891047763608,25.183859419410425,29.641351871987318,85.24656055706893,7.726078298908718,161.47260357876607,coconut
32.3133107884277,54.03305388224366,19.49093382557522,21.22843972875312,66.0887441535901,6.418139808621829,69.48172337402414,kidneybeans
23.94122932857459,50.84609807138111,17.46608293618318,26.165830745556967,53.667392051803255,7.304826066572207,42.038519029518994,mothbeans
20.071266140493922,43.80472067651257,20.26787920899645,26.626608151054853,77.03097029476655,6.313246403241885,32.34261221138135,mungbean
21.89344466258283,74.96903832662379,20.72213185335188,21.844353610693076,60.06440829717269,7.147723274791896,44.55871902185146,lentil
94.74249876110855,79.20023761638251,74.61383870474945,33.53948463014544,73.44388534851508,6.27096320787122,62.14066499208943,watermelon
21.528934194848308,67.62074202335859,19.520269438793058,25.54732706924986,61.12726319105287,6.628042714991526,38.78539714378276,mungbean
32.88188605066502,78.39369539451216,32.85116454972949,24.194479939573135,63.410965090206446,6.714503599951648,64.87699260730511,pigeonpeas
30.92482901082737,58.15838118255346,28.84717844922116,22.640619846937188,68.17205438350875,6.954561422300062,56.2255900087671,pigeonpeas
25.141192934774367,55.63761142445969,16.539433387617482,26.961561451379254,51.48396293309163,7.232746419878039,72.97553843203852,pigeonpeas
35.70623131093046,60.05624142112618,17.60642389703616,24.40812618297703,66.51956425416164,6.1509562177853,70.79433507401751,kidneybeans
84.65738651305067,77.9267163704224,50.39005770532208,19.026102370253618,59.157725102920544,5.845104746585493,63.16459457904088,maize
90.26409993175419,64.97468423258346,66.417473293629,31.88880857587853,87.21457118776169,6.015414958448408,160.72358017695234,jute
21.56773637858071,72.56379957222484,67.80473372886154,25.308209649807296,34.62594180994493,6.513060124888495,39.62523804422223,chickpea
12.5169333210122,116.36575151670489,197.62063447286687,21.493219587555814,93.50094129647026,6.047739909469136,107.19137067796927,apple
10.204318681568083,15.582065353208769,22.524067244499697,21.562356850310955,91.39721211117947,6.346449522324047,187.4251876684336,orange
120.00369343128932,32.582511945331994,22.96471671679423,27.714847386793373,77.18972476797146,7.046059585388415,85.66907500938119,cotton
83.43102325093852,68.20690724274873,57.26422533627637,25.822548893097828,84.6493232766353,6.187379335737275,204.5616789315935,rice
17.080310609109187,19.28874838219543,26.93996631551712,31.211252990908292,87.3532555095975,6.672554794001826,196.55107541063728,coconut
18.196520622553006,26.20865827146341,33.794030697237375,32.645609021715934,86.98116924083524,5.810973021383033,68.96975298690982,grapes
17.24072454339648,79.44770862233466,21.723863621051663,23.723945633548148,62.262324781384834,6.235805825335431,58.87014172443621,lentil
90.63896258616448,69.24280946539801,66.47432045724354,34.49112456888247,89.97234638328769,6.235407248841526,73.17449678364538,watermelon
22.021643286483126,20.264399516556374,37.44212127493162,17.82385856635781,80.86249171303965,6.436565611658006,94.03767145753972,grapes
20.296445270351334,16.955401952088756,30.410410672830288,30.28302878175741,84.18363038428794,6.214153146392174,137.51090045343472,grapes
28.998873485377192,73.85817822049535,26.531084915778393,34.954215129254564,65.75022398767518,6.807330152802713,76.66617739298025,blackgram
15.804922158436874,18.44746582680932,48.875482406896325,18.076605810006452,87.38124843253999,6.907671460615612,117.10859668571621,pomegranate
28.546187058857683,69.2186989477886,84.0907769349799,23.391612766752544,21.22615398312007,7.220667566621836,41.48452022669581,chickpea
7.5008139648042,2.6731400611811202,39.81396687147238,33.73998011613083,93.8729100177733,5.032897748169342,190.903659580112,coconut
112.71925466847895,69.84555712896069,57.41693223209531,28.448998815270137,63.90610510005331,6.675189501680473,71.16550162298945,maize
28.751340046781202,84.0245429957925,24.511300697978413,22.18699265972796,61.724709975615234,6.7385505730518735,35.769473183530515,lentil
15.677963958281126,24.47161400879962,36.11940257341908,17.842927414070466,86.64125739283351,5.926591901054393,140.02074201546986,grapes
93.38941306317116,73.90976918355301,70.95906768295868,32.039359073278305,79.85043708041017,6.914886150121504,67.2299129495154,watermelon
73.15332187524761,66.29287824527304,65.29597424871055,36.37675943786374,85.80219024534189,6.659596827058815,235.65844442274576,jute
93.72290628329047,38.39815095396935,33.88465859391163,21.233392981849747,57.68678055917056,6.738391636936058,225.16371139829948,coffee
119.66281217682786,41.877087294116016,37.988006035565896,27.533089188621382,64.59748025285282,6.7492753368241045,161.57532847072588,coffee
38.230701340796344,62.15308083582699,28.591665031987453,20.893461311230936,59.528739726875834,6.339043496724,88.82142189791298,kidneybeans
85.99162910050498,42.52330297929057,45.4397756831294,30.185358594929813,83.07130305362205,6.145869126953896,168.5223330830938,jute
27.72163852523445,63.67903657250619,28.272826765440065,32.390669759393724,46.93661699312385,6.063232084211263,63.71761121561133,mothbeans
20.935836709370157,65.37091332637372,16.563372042125216,21.460601948803312,59.75334137242529,6.978336389318208,102.77389736637916,kidneybeans
107.10937523479512,61.07153119214816,52.80998019591035,31.22549396213114,78.11735762188253,6.256105119622637,143.59053488235148,banana
35.88700564355486,50.44080165964861,20.686410730079043,21.036109920921835,50.38655261835202,6.186552598500765,78.6139203713386,kidneybeans
7.18462281243446,7.318110945994297,30.230701229526147,32.91573908930028,94.55414164746097,6.240934264536195,196.1936555802765,coconut
50.79257446641048,79.08048843259476,48.508087994195655,30.87366779457486,91.0048701639562,6.5801482539265495,184.85920921326826,papaya
52.23902265569014,63.68316198551638,50.14073688830703,32.55709922492393,92.25668016369644,6.917032550005212,148.25658990349433,papaya
17.711777258435692,48.06392845090595,17.17831323035849,27.46857027595733,64.19246348053109,6.832700680129783,53.51966517855331,mungbean
17.75658695331407,17.19086289040007,32.516046726921026,30.48264809442501,55.502817035392596,5.905987118382394,77.11214267913667,mango
17.98196799846231,15.49042398619773,46.142140406390254,28.465724986004997,86.16747902768796,5.693597687243594,153.68591465026185,pomegranate
82.57276892774334,68.04741079082748,50.703770651634635,28.29416657374443,80.73736435941204,6.910794930509949,76.16385806163507,watermelon
39.47452787937022,68.10479288130136,20.367211261703233,23.830357013914757,52.45841356930775,7.332988620398098,82.63877778509263,kidneybeans
96.32013304680567,74.63179043510664,52.44889946091769,18.724225007886766,59.94206468020293,6.0712259561924204,94.23026049664907,maize
11.329332119592685,105.97538187084912,204.07498145702195,20.77818041794364,90.07741229568758,5.772917160324371,95.04909172887689,apple
36.00275165504152,64.8331784163837,17.884485083191706,28.16904137720625,65.33589098867662,6.7588887002195905,88.88639550338965,blackgram
20.628348830927383,62.46515002429282,89.03580104535092,20.954447774774202,30.384462956762672,7.249327137708527,31.458189189586875,chickpea
19.148476065605458,25.357218462517107,20.810183458826437,12.178980206436329,82.03070592920062,5.9019519246152194,136.1170390493187,grapes
17.72467184033096,26.635706003703184,39.60941595566142,24.790798501213086,80.09700354923042,5.640044812134229,88.98725177846391,grapes
97.4970516491067,61.31201529890059,63.81230624773273,30.72407725967765,81.06779286687353,6.045417173785095,117.34514207432866,banana
117.97927860741711,36.04178064931503,20.021273302008733,28.839498060041805,69.76638066521602,7.938507722506571,71.26652503424239,cotton
94.21842336044028,61.109735781400715,54.22521487261976,21.46751240976502,82.37423812675249,6.210207656170849,167.32018699100152,rice
18.72375365814961,12.523548686627379,33.7986948732204,27.21424342696551,87.86279862111941,5.871194471849719,164.52376445533315,pomegranate
16.15137092833107,40.12562330883873,24.72694934075068,31.418195168014353,67.32366429998835,6.734466114048049,46.61772002368359,mungbean
107.2047529167293,64.30487641001908,67.23249900167957,34.421854544896384,82.7773946241336,6.0284633263137675,118.72462200139992,banana
76.35946014935337,60.97728205736422,59.16170226451018,30.919053019797072,85.36821086228068,6.757937739606166,211.7859154062256,jute
19.730456148991763,51.79441388482046,17.790783902347577,25.96965670965425,60.37094912324751,7.196271067944728,57.10183220735104,mungbean
70.65472282941668,73.27074744033422,55.34107900609254,29.532843809633462,57.97325455506226,6.50486101033594,58.84073506353897,maize
28.961767207663193,88.22037735346021,67.77890276597321,22.29656812738935,32.45460500969204,7.683867133583617,25.58304253538832,chickpea
42.868554043298474,83.93440946575903,73.06749944438799,26.178342161750216,17.404181107412168,7.088978195921699,20.172759814943646,chickpea
39.85517569548136,76.73350252110075,81.91951530717739,22.65205612283718,16.202846852015703,7.12459363175582,48.728758535161404,chickpea
3.8923850864913034,115.62869769018496,218.3969152893623,6.16543556726685,93.34180351058697,6.240149393697591,103.9625739893032,apple
74.88072343171133,63.29238882225991,50.22410620759054,33.96135988405347,87.87619127764518,6.143491041062528,225.08710677914974,rice
37.25242587959521,60.376323822135724,17.316896208349856,18.229029839151757,62.91644772572968,6.955353476182115,75.32718749615813,kidneybeans
63.18162175517466,52.717560726383056,47.835685668646036,25.33174157755774,90.52253781321362,5.4188396336005615,197.90536332370007,papaya
116.10987103662282,45.51722877317304,31.679790027783177,28.354637966618462,59.43534302299647,6.743862144885998,155.40431543907874,coffee
24.657171137521885,69.84003458864166,21.033058688681162,26.817635977611943,70.08265683836876,6.484214690171775,62.90538215867073,blackgram
38.936200475952404,50.265898553404064,29.967312835229674,24.09139168971656,66.56938598898233,6.44192909451929,60.6441874950177,kidneybeans
17.83403052505233,17.088479839747723,37.622937640694715,28.530375114589468,59.55158644269888,6.403277991037676,101.40379679035385,mango
17.603276768670558,24.84402018242265,40.194710200078745,28.64690369033967,52.961743564724614,5.552893805195335,70.13343210179943,mango
13.872696814552963,24.37754752750501,53.868341804573895,27.349291930291432,86.0033105321207,5.444847613687748,176.16285347857138,coconut
42.37466612443281,59.622932420651004,54.67888485134958,31.225937965626898,90.79066322859683,6.721208980699419,161.3279564826392,papaya
16.689084297833926,114.43153604314907,208.36627189771647,3.822177891199954,90.3308436086259,5.715938204020135,97.55707635817392,apple
30.42714572716946,79.94735173461655,83.86349882369188,27.27177819479453,19.69284163710907,6.798631831618616,24.57248039991252,chickpea
17.557628204047464,23.77782295664682,48.0822732095901,21.130584268314824,88.66637700096456,6.428682100070044,115.93948847714022,pomegranate
23.164210998698916,79.70340314172881,84.66309481800677,21.804200075075624,30.51223701850655,7.928953307801623,26.112993773830674,chickpea
